Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300048040,24/02/2022,IN202124509,1011537,BHARAT PETROLEUM CORPORATION.LTD.,Mumbai,1011537,BHARAT PETROLEUM CORPORATION.LTD.,MUMBAI,134210352,TSV 40 PV LS <NAT/MAROON RED X5-0110,1342103,TSV 40-1 PV LONG SPOUT,"51,000",60,0,MUMBAI,IN,CIF,17587,N P TRANSPORT,NP1324,Maharashtra,Maharashtra,27AAACB2902M1ZT,27AAACB2902M1ZT,PICK UP,MH11DD0329
7300048041,24/02/2022,EX202110129,1017101,International Beverages Private Lim,BANGLADESH,1017101,International Beverages Private Lim,Bangladesh,170401002,DS SUS 22/14 7040 SFB <RED 2048*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"6,120,000",720,"388,850.50",Bangladesh,BD,CFR,23801,Meridian Global Shipping & Logistic,202110129,Export,Bangladesh,,,Export 40 ft,MH43E4319
7300048042,24/02/2022,IN202124510,1013930,GEMINI EDIBLES & FATS INDIA LTD,NELLORE,1013930,GEMINI EDIBLES & FATS INDIA LTD,"SRI POTTI SRI RAMULU, NELLORE",152220308,EV 21/20 MAG YELLOW / YELLOW 0041,1520201,EV 21/20  MAG (7740),"300,200",79,0,"SRI POTTI SRI RAMULU, NEL",IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2172440,ANDHRA PRADESH,ANDHRA PRADESH,37AADCG5150F1ZT,37AADCG5150F1ZT,Cont.-19 Ft.,KA41C4845
7300048042,24/02/2022,IN202124510,1013930,GEMINI EDIBLES & FATS INDIA LTD,NELLORE,1013930,GEMINI EDIBLES & FATS INDIA LTD,"SRI POTTI SRI RAMULU, NELLORE",133060983,SK 38/23 PV <IHS-CB/PET/PE YELLOW 0041,1330603,SK 38/23 PV IHS,"279,000",155,0,"SRI POTTI SRI RAMULU, NEL",IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2172440,ANDHRA PRADESH,ANDHRA PRADESH,37AADCG5150F1ZT,37AADCG5150F1ZT,Cont.-19 Ft.,KA41C4845
7300048043,24/02/2022,IN202124511,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",170401002,DS SUS 22/14 7040 SFB <RED 2048*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"1,530,000",180,0,"Bidadi, Hobli",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL39854,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA05AK8010
7300048043,24/02/2022,IN202124511,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"1,530,000",180,0,"Bidadi, Hobli",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL39854,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA05AK8010
7300048044,24/02/2022,IN202124512,1011887,Castrol India Limited,"Silvasa, Castrol",1011887,Castrol India Limited,Silvassa,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"90,000",60,0,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2172441,DNH & Daman & Diu,DNH & Daman & Diu,26AAACC4481E1ZX,26AAACC4481E1ZX,Tempo-407,DN09G9427
7300048046,24/02/2022,IN202124514,1016772,DHANLAXMI EDIBLES PVT. LTD,Gandhidham,1016772,DHANLAXMI EDIBLES PVT. LTD,"AT. SHEMLA, GONDA",152220326,EV 21/20 MAG BROWN/BROWN 0083 *BUNGE*,1520201,EV 21/20  MAG (7740),"330,600",87,0,"AT. SHEMLA, GONDA",IN,CIF,97300171,V-Trans (India) Ltd.,20246179,Gujarat,Gujarat,24AAECD8014A1ZB,24AAECD8014A1ZB,LCL,MH14HU9558
7300048050,24/02/2022,IN202124518,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"3,060,000",360,0,Goblej,IN,CIF,17587,N P TRANSPORT,NP1325,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-20 Ft.,MH14EM8919
7300048051,24/02/2022,IN202124519,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"3,060,000",360,0,Goblej,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2369,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-20 Ft.,MH14GU6600
7300048052,24/02/2022,IN202124520,1014681,Hindustan Coca-Cola Beverages Pvt L,Sanand,1014681,Hindustan Coca-Cola Beverages Pvt L,"Sanand, Ahmedabad",170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"5,304,000",624,0,"Sanand, Ahmedabad",IN,CIF,14046,Oms Logistics Private Limited,O52562,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-32 Ft.,DN09V9101
