Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300050980,18/08/2022,EX202210052,1017101,International Beverages Private Lim,BANGLADESH,1017101,International Beverages Private Lim,Bangladesh,170401002,DS SUS 22/14 7040 SFB <RED 2048*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"6,120,000",720,"373,112.50",Bangladesh,BD,CFR,23801,Meridian Global Shipping & Logistic,EX202210052,Export,Bangladesh,,,Export 40 ft,MH46AR4670
7300050983,18/08/2022,EX202210053,1017101,International Beverages Private Lim,BANGLADESH,1017101,International Beverages Private Lim,Bangladesh,170401002,DS SUS 22/14 7040 SFB <RED 2048*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"6,120,000",720,"373,112.50",Bangladesh,BD,CFR,23801,Meridian Global Shipping & Logistic,EX202210053,Export,Bangladesh,,,Export 40 ft,MH06AQ0587
7300050985,18/08/2022,IN202222147,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",172600690,HEX.29/11SFB3T 120K0.4V22<YELL*SCHWEPPES,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,"Bidadi, Hobli",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59357,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA05AK3617
7300050987,18/08/2022,IN202222149,1016987,GEMINI EDIBILES & FATS INDIA LTD,Khurda,1016987,GEMINI EDIBILES & FATS INDIA LTD,JAGATPUR- CUTTACK,152300450,CTC 29/13<RED 2048 (L.W.),1523003,CTC 29/13,"456,000",76,0.00,JAGATPUR- CUTTACK,IN,CIF,17241,TCI Express Limited,TE060705024,ODISHA,ODISHA,21AADCG5150F1Z6,21AADCG5150F1Z6,LCL,MH11AL3798
7300050988,18/08/2022,IN202222150,1007731,Kaleesuwari Refinery Pvt Ltd.,Kakinada,1007731,Kaleesuwari Refinery Pvt Ltd.,Kakinada,133060811,SK 38/23 PV <IHS/CB/PET/PE LGGOLD,1330603,SK 38/23 PV IHS,"100,800",56,0.00,Kakinada,IN,CIF,17241,TCI Express Limited,TE060705035,ANDHRA PRADESH,ANDHRA PRADESH,37AAACK6087A1ZO,37AAACK6087A1ZO,LCL,MH11AL3798
7300050989,18/08/2022,IN202222151,1017926,VIDHYASAGAR PROTIENS PVT LTD,Jaipur,1017926,VIDHYASAGAR PROTIENS PVT LTD,JAIPUR,152220324,EV 21/20 MAG RED / RED 0036 *BUNGE*,1520201,EV 21/20  MAG (7740),"201,400",53,0.00,JAIPUR,IN,CIF,17241,TCI Express Limited,TX060705046,Rajasthan,Rajasthan,08AABCV8935H1ZY,08AABCV8935H1ZY,LCL,MH11AL3798
7300050992,18/08/2022,IN202222154,9007559,GUJRAT CANS WORKS PVT LTD,Valsad,1015385,Maharashtra Metal works Pvt. Ltd,"Vasai East, Thane",116211081,P2 K CL BLU/RED 21,1162110,P2 K CL,"25,200",14,0.00,"Vasai East, Thane",IN,CIF,97300171,V-Trans (India) Ltd.,VT20324564,Gujarat,Maharashtra,27AAACM5692F1ZC,24AAECG0797K1ZD,LCL,MH12NX9846
7300050994,18/08/2022,IN202222156,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066818,SK 38/23 SFB<VALVO SILV RS.40 MCO 506952,1330665,SK 38/23 SFB IHS,"109,800",61,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2808,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH14GD7385
7300050994,18/08/2022,IN202222156,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134053214,SK 40/24 PV5<* VALVOL* BLK RS.50 AGRI,1340590,SK 40/24 PV5 IHS,"87,000",58,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2808,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH14GD7385
7300050995,18/08/2022,IN202222157,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066582,SK 38/23 SFB <IHS 36/1 * BLACK 4174(R),1330665,SK 38/23 SFB IHS,"36,000",20,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2808,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH14GD7385
