Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300048379,15/03/2022,IN202124838,1016872,BANASKANTHA DIST.COOP.MILK UNION LT,Faridabad,1016872,BANASKANTHA DIST.COOP.MILK UNION LT,FARIDABAD,173080758,SK 38/16 S DS <* AMUL * BLUE 9148 54GC0,1730801,SK 38/16 S DS,"1,728,000",624,0.00,FARIDABAD,IN,CIF,14046,Oms Logistics Private Limited,O64718,Haryana,Haryana,06AAAAB0575E1Z9,06AAAAB0575E1Z9,Cont.-32 Ft.9,HR55U7063
7300048381,15/03/2022,IN202124840,9008183,AGRO PACK WH,Dahej,1018329,Adama India Private Limited,Bharuch,134620102,SK 40/23 SFB CUT <IHS ADAMA GREEN 1821,1346201,SK 40/23 SFB CUT IHS - ADAMA,"510,000",300,0.00,Bharuch,IN,CIF,17587,N P TRANSPORT,NP1431,Gujarat,Gujarat,24AABCM8797N1ZO,,Cont.-20 Ft.,MH14GU6600
7300048382,15/03/2022,IN202124841,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066700,SK 38/23 SFB <BLACK 4174 *VALVOLINE,1330665,SK 38/23 SFB IHS,"55,800",31,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2395,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH14HU4730
7300048382,15/03/2022,IN202124841,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134051072,SK 40/24 PV5 <IHS VALVOLINE BLK 4174,1340590,SK 40/24 PV5 IHS,"4,500",3,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2395,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH14HU4730
7300048383,15/03/2022,IN202124842,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066700,SK 38/23 SFB <BLACK 4174 *VALVOLINE,1330665,SK 38/23 SFB IHS,"16,200",9,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2395,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH14HU4730
7300048384,15/03/2022,IN202124843,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134053230,SK 40/24 PV5 <IHS VAL MCO FITPRO SILVER,1340590,SK 40/24 PV5 IHS,"22,500",15,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2395,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH14HU4730
7300048385,15/03/2022,IN202124844,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066596,SK 38/23 SFB <VALVO IHS BLUE *VALVOLINE,1330665,SK 38/23 SFB IHS,"9,000",5,0.00,Additional Ambernath,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2395,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH14HU4730
7300048386,15/03/2022,IN202124845,1016837,GEMINI EDIBLES & FATS INDIA LTD,Kakinada,1016837,GEMINI EDIBLES & FATS INDIA LTD,KAKINADA RURAL MANDAL,133060983,SK 38/23 PV <IHS-CB/PET/PE YELLOW 0041,1330603,SK 38/23 PV IHS,"432,000",240,0.00,KAKINADA RURAL MANDAL,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL39929,ANDHRA PRADESH,ANDHRA PRADESH,37AADCG5150F1ZT,37AADCG5150F1ZT,Cont.-19 Ft.,MH14GU9608
7300048389,15/03/2022,IN202124847,1019187,MAHESH EDIBLE OIL CORPORATION PVT.L,Agra,1019187,MAHESH EDIBLE OIL CORPORATION PVT.L,"SHAMASABAD ROAD, AGRA",152300450,CTC 29/13<RED 2048 (L.W.),1523003,CTC 29/13,"6,000",1,0.00,"SHAMASABAD ROAD, AGRA",IN,CIF,17241,TCI Express Limited,59767190,Uttar Pradesh,Uttar Pradesh,09AANCM0285H1Z6,09AANCM0285H1Z6,LCL,MH05K9983
7300048390,15/03/2022,FC202150068,1009602,ATC Beverages Private Limited,Mysore,1009602,ATC Beverages Private Limited,Mysore,170850164,DS SUS 28/16 7085 CSD3<WHITE1086 UNI,1708501,DS SUS 28/16 7085 SFB CSD3,"5,000",1,0.00,Mysore,IN,CIF,17241,TCI Express Limited,59767201,Karnataka,Karnataka,29AAECA7901R1Z3,29AAECA7901R1Z3,LCL,MH05K9983
